10318,28463,215,2182,2444,3410,
10331,26621,26282,6038,32075,4573,
10365,12090,13520,24499,116,11067,
10382,33683,12257,12335,13250,13514,
10386,7952,34498,31411,23520,29976,
10391,5522,23809,35881,1253,1738,
10440,24356,15381,2816,22884,12191,
10483,7616,31506,11273,17906,23736,
10485,6888,6958,11713,21157,23293,
10495,9650,16512,177,2439,11455,
10514,23390,15199,14411,133,18266,
10528,4089,19752,20847,26203,20081,
10538,32920,7522,19420,2807,3411,
10541,20377,1770,2712,13375,23700,
10543,36002,34283,17412,22938,25514,
10554,8623,20098,30411,191,1486,
10557,15669,4185,373,1264,3694,
10561,27853,27293,24760,1,29,
10579,35574,29224,26902,1947,1895,
10623,660,2739,5228,6239,10562,
10652,7093,9467,33980,15650,9956,
10662,9712,32306,1216,6708,5038,
10667,27039,1,29,152,474,
10683,31532,15965,18788,5528,16226,
10688,35469,
10700,14266,23206,22759,4549,35469,
10703,323,2250,8312,10312,14509,
10729,27339,4847,31968,11978,10161,
10734,376,3484,5462,5958,7410,
10762,17246,5258,1353,6369,21612,
10767,24085,15451,9005,1,29,
10802,766,7076,11315,22793,18984,
10805,8969,23465,9265,17144,12564,
10807,27911,32136,35844,73,190,
10808,2439,24308,11382,28553,11019,
10823,2526,3294,20460,26843,30084,
10832,15521,21663,27599,34211,28781,
10835,18689,22867,7607,19909,14776,
10839,418,5351,5649,11100,11743,
10845,1618,2927,4007,4231,8495,
10869,4108,4424,4494,6269,18398,
10887,317,4930,7090,7990,14417,
10889,2485,31307,12619,
10893,21606,34385,16452,8469,23021,
10898,906,1960,3128,5375,7934,
10918,15397,46,1415,5287,6811,
10926,3297,6215,8802,15847,20055,
10932,280,4537,5963,7509,7868,
10955,19844,11794,25024,20860,33020,
10960,29574,33344,695,2026,2113,
10969,28379,26028,31983,25608,14269,
10984,4989,6890,6588,19742,25636,
10996,19695,21320,31968,133,4847,
11009,28914,28791,7103,27646,13376,
11019,24308,30314,17571,18881,35449,
11023,21230,26075,
11035,1790,1964,6292,7456,8696,
11047,7594,8953,17676,14529,24980,
11058,3035,5801,5824,12039,12420,
11066,9254,33421,17590,21810,2610,
11067,727,1234,1629,2434,2610,
11073,14420,654,2734,6712,308,
11081,27839,21422,1299,1373,3407,
11102,7071,35091,34565,28669,
11113,5649,11978,22504,25733,31319,
11137,19898,8145,2684,7640,1365,
11159,24085,10767,15451,9005,32207,
11200,4749,29035,20281,10001,18021,
11220,17246,9956,35591,2026,2113,
11234,10893,13759,20281,21606,26374,
11260,1,29,152,549,1046,
11273,214,5250,9711,11478,16952,
11278,32999,31146,31221,20586,27662,
11282,33969,34954,4752,5462,5958,
11288,1748,6258,6882,19966,1407,
11320,16317,5522,8360,10549,20899,
11327,11879,35053,8514,18751,19003,
11328,23375,4872,33016,7609,19261,
11364,2827,4831,5140,13969,16132,
11371,3847,4362,4823,6675,7199,
11379,4105,33060,15906,25373,12953,
11382,81,1169,1266,1353,1488,
11396,1160,16816,24331,27444,33532,
11411,26218,3688,5601,6031,6181,
11419,173,2271,5960,12268,14840,
11428,11888,16179,24481,16401,13043,
11432,14420,654,2734,6712,25290,
11443,1057,5869,6820,6821,9804,
11445,151,7707,8843,24557,25941,
11446,906,1960,3128,5375,7934,
11455,474,1057,2439,3892,5869,
11458,4409,20747,7082,18692,35080,
11461,17571,124,16452,2439,8145,
11491,1497,4051,7843,10983,14454,
11499,25102,18850,727,1629,4823,
11506,1139,1197,2254,2616,4579,
11507,19919,948,2114,2706,5423,
11510,2461,26872,26352,21072,27983,
11523,1511,8391,16926,18016,18210,
11543,1115,14413,15133,19233,577,
11547,15258,215,418,2444,5351,
11557,1603,2121,3394,8358,8928,
11559,2951,3406,4342,4597,7341,
11560,29781,26963,376,1313,2642,
11579,29319,6659,31096,2870,12469,
11593,21168,11260,16452,766,34060,
11599,17916,27487,15648,8512,6150,
11631,1183,2828,3460,5422,5615,
11643,3538,3735,8189,14457,22634,
11644,21347,3892,2250,17584,21573,
11707,35710,13236,18785,81,654,
11726,14026,17688,8733,26903,32880,
11727,28319,34044,
11734,27269,32571,775,18248,20973,
11741,376,3484,4752,4879,5462,
11749,1411,1013,1879,3027,5021,
11760,1916,4697,4755,5282,6193,
11770,4623,555,26224,11382,18529,
11794,2917,4599,4615,5353,9444,
11841,20649,444,1511,6132,8164,
11856,8234,14218,19697,30092,6376,
11865,34565,28791,5429,9559,35323,
11866,427,1299,1373,2142,2219,
11869,1664,2018,3677,3884,4930,
11888,24545,12786,8469,24481,1888,
11891,628,12320,18892,19909,10835,
11893,31532,14238,10802,1950,14972,
11921,1753,7311,15685,16267,18156,
11927,4517,7663,19140,30431,32715,
11934,13223,18962,34311,8005,10210,
11936,23667,25950,22539,1,29,
11942,1183,2828,3460,5422,5615,
11961,3065,3127,3837,4339,4845,
11978,30482,32905,19372,25878,20185,
11993,302,429,6984,8576,13987,
12003,387,4199,7930,7977,14613,
12005,2397,11856,13223,16344,30035,
12008,7120,18834,24248,32294,30042,
12014,28626,16250,35520,13376,
12029,1664,3677,3884,7032,16005,
12057,2493,3653,4663,7495,15091,
12059,1013,3027,5021,6493,9525,
12086,4665,4740,5480,6686,9606,
12091,10703,20433,11510,8050,
12102,31027,23390,14411,133,18266,
12115,11753,28227,29974,34349,11035,
12132,1748,6258,6882,19966,1407,
12162,2124,3031,3433,3915,6427,
12170,3151,11413,11849,18211,34172,
12190,4859,14468,14852,17254,19640,
12191,2388,3570,5404,7039,12028,
12212,1634,4655,33794,21364,15846,
12220,7093,33653,15394,28968,28914,
12223,4081,4875,12317,13485,20767,
12239,5539,5795,7090,7990,14483,
12255,14245,7989,34086,13284,35710,
12292,8780,32207,11159,18275,34449,
12303,173,2271,5960,10528,11419,
12306,24895,1832,4419,5560,8292,
12321,10390,11039,13907,18472,19305,
12324,16129,21488,25896,29322,30851,
12348,4908,15258,2191,4930,7090,
12364,29629,33923,4316,31496,12268,
12370,16504,23269,24136,25237,26717,
12375,1353,16556,3460,8532,10850,
12420,3035,5824,14057,20467,23076,
12431,3792,13230,20212,25191,24049,
12435,3886,2470,23394,20770,32378,
12441,948,2114,2706,5423,15386,
12459,317,3866,4930,7090,7990,
12469,17882,2280,5882,555,4682,
12485,22619,4850,33876,11288,18916,
12501,31483,20517,22862,3586,20851,
12504,1759,2513,3824,8151,8669,
12514,8280,6427,17421,2439,21610,
12522,8032,30742,302,429,6984,
12534,373,1264,6069,7926,7927,
12564,8969,9265,10805,23465,17144,
12572,29781,30928,7956,26963,19033,
12587,283,9939,19735,25865,211,
12591,52,603,2125,4430,5090,
12600,1,29,152,1153,1222,
12619,21274,827,21421,1134,316,
12645,19898,8145,1365,1057,5869,
12652,430,11779,73,3127,5460,
12717,1183,2828,3460,5422,5615,
12726,1057,5869,6820,6821,9804,
12730,13937,19324,23610,30406,21921,
12742,323,2250,6308,8312,10312,
12760,1361,2109,3620,7051,12245,
12770,3366,8938,9213,15835,28850,
12786,1139,1197,2254,2616,4579,
12807,13088,376,5462,5958,7410,
12815,4310,14358,17953,32026,34206,
12833,1727,1769,19928,20175,35620,
12840,16901,24422,4328,25550,6881,
12850,20593,27246,18079,35520,2870,
12860,29,1998,2330,4630,4640,
12864,1,29,152,1153,1222,
12875,1,29,152,468,549,
12893,9071,18483,23121,23694,30148,
12903,22471,25964,4529,20546,855,
12928,24605,17592,9401,17381,25616,
12938,1918,3606,7713,16272,30632,
12953,11379,4105,33060,25373,15906,
12965,1918,2015,3606,4434,7713,
12996,21950,34132,30102,22594,3108,
13013,33452,16661,31934,31267,24234,
13014,19084,665,765,1763,1846,
13021,1365,8145,22037,19099,16476,
13038,25819,4667,
13043,11497,5846,7974,13297,5700,
13059,4121,14885,20956,24882,25328,
13061,1183,2828,3460,5422,5615,
13084,22565,27298,36139,22457,21961,
13088,12807,376,5052,5462,5958,
13121,25290,17964,21398,3725,4461,
13138,4630,6215,6974,7758,11694,
13146,14753,15037,20215,21015,24002,
13158,2577,6380,14365,30925,33544,
13206,4385,31538,30188,30639,2796,
13223,35500,5709,133,3807,4177,
13236,654,14420,2734,6712,24509,
13237,3318,15640,19971,21153,31329,
13240,20446,
13252,6810,18341,4922,8469,35734,
13269,3849,418,5351,11743,13887,
13284,28235,3847,4823,5680,10001,
13301,13157,19376,24383,30739,34565,
13326,1183,2828,3460,5422,5615,
13329,19010,
13330,5114,22043,1603,2121,3394,
13376,3292,26902,13793,12903,17801,
13377,14221,13933,16986,4324,15072,
13394,9650,33923,26374,331,2842,
13419,1,29,152,191,221,
13440,3956,4289,7054,10031,25819,
13461,1179,11067,11734,20428,23638,
13479,19735,34787,9939,3179,9496,
13492,35152,13761,31332,17963,31636,
13497,2283,19261,8723,25265,6456,
13498,23821,27190,4959,21209,28119,
13519,1664,3677,3884,7032,16189,
13533,1664,3677,3884,7032,16005,
13540,4193,9390,18053,26322,34195,
13572,21320,14411,133,18266,32065,
13580,8624,10133,7704,5965,22037,
13617,2642,4048,7620,12480,14579,
13620,4081,4875,12223,12317,13485,
13622,211,334,1951,4670,25865,
13648,18053,6712,22856,14420,13236,
13657,20274,29058,8733,15276,6269,
13681,1336,562,613,844,1699,
13704,16282,21082,73,81,190,
13712,1411,1879,5315,6150,7213,
13713,34489,6136,12714,6095,10180,
13722,35678,26148,7655,9123,7519,
13723,11928,2239,4304,11100,418,
13730,26472,30262,27326,28705,9055,
13735,16734,25373,24572,5598,35438,
13759,15394,10893,21606,34385,15896,
13761,5416,8701,19250,27948,32259,
13789,1603,2121,8358,8928,9401,
13793,15648,10077,24356,10440,13376,
13795,5252,23510,12786,29079,18776,
13801,6150,7322,13712,19324,7999,
13818,36102,10224,32836,16304,18107,
13825,1879,20016,24825,26853,27015,
13829,1,29,152,191,221,
13847,22923,3527,30042,35131,5269,
13848,3847,4823,6675,10001,10235,
13868,26685,19271,31307,1241,29516,
13887,418,5351,11100,11743,11928,
13923,1068,7219,13110,14389,22593,
13928,1618,2927,4231,10132,16114,
13937,81,1169,1743,2487,2541,
13961,19260,2606,18692,22475,29595,
13995,26076,14254,474,1057,2439,
13997,1807,13003,15114,15116,21695,
14017,22509,36123,31582,17285,3905,
14054,1,29,152,468,549,
14058,25344,26307,28324,34805,1831,
14085,11371,23962,18850,6680,511,
14106,10217,
14120,4959,5592,5680,6230,8613,
14133,7934,9527,34731,26246,3073,
14139,427,1299,1373,2142,3407,
14157,29035,27953,373,25101,22241,
14159,133,3807,3865,4177,4502,
14224,12335,13250,17515,24879,21257,
14228,2018,6591,8970,10506,27319,
14238,316,2981,5539,27652,811,
14241,1497,4051,7843,10983,11491,
14247,3694,14405,16947,18193,24895,
14253,418,5351,11100,11743,11928,
14267,7025,1540,31613,
14269,5846,11497,13297,17854,28379,
14286,14411,18266,15199,32065,23390,
14295,27156,26239,612,705,906,
14305,124,261,437,543,1139,
14315,4741,12571,34235,19950,22793,
14316,2224,4145,4197,7764,9867,
14326,9254,6009,7010,290,2458,
14329,31460,32741,1299,3407,7686,
14341,6376,8234,11940,21928,29374,
14358,1050,8518,9729,10111,11080,
14365,6380,14534,30925,33544,34519,
14369,1,29,152,191,221,
14411,133,3807,3865,4177,4502,
14417,4930,7090,7990,14483,14585,
14420,654,1313,2483,2733,2734,
14428,17402,2842,4749,4823,6642,
14436,33653,31378,2927,14326,133,
14439,31157,6150,7322,29629,13712,
14447,695,2026,2113,2508,3490,
14496,1183,2828,3460,5422,5615,
14498,17801,3420,4502,30314,35500,
14505,26872,
14516,8532,23762,26941,1183,1407,
14523,302,429,6984,8032,8576,
14524,2283,3724,
14553,3768,4188,6687,7572,8160,
14573,214,9711,11273,11478,18459,
14584,17321,4723,28266,32597,
14592,10337,25911,31961,21692,18071,
14599,7851,1139,1197,2254,2616,
14604,109,2232,3937,4147,7442,
14628,3406,7341,8568,10874,11559,
14630,32967,29313,9650,2439,20805,
14674,31490,1488,9650,1353,4816,
14675,1160,15037,16816,20215,24002,
14736,1664,3677,3884,16005,16189,
14753,3983,10337,15037,16920,19478,
14755,10382,12257,13514,14404,28722,
14776,6511,21230,32597,
14782,1183,2828,2917,3460,5353,
14791,1918,2015,3606,7713,11446,
14845,1964,6292,8696,9911,14718,
14852,5560,22577,27015,14468,31221,
14854,11016,15926,18843,19396,31340,
14926,33875,21891,34763,1933,5197,
14961,11362,11751,14214,25224,29143,
14967,22295,24474,34125,11238,22069,
14972,21297,9307,25392,31266,2026,
14995,7576,261,437,543,1139,
15072,473,3306,36107,3120,3174,
15083,1,29,152,191,221,
15085,14682,15896,5965,13759,2109,
15091,15360,
15092,1,29,152,191,221,
15124,19372,20546,4502,30482,22471,
15127,6674,8602,11645,11686,12249,
15141,588,2945,3277,10094,13026,
15152,4443,14474,1142,31532,7576,
15163,4385,13206,17246,28600,16533,
15199,133,3807,3865,4177,4502,
15221,9440,33214,16670,23641,33224,
15225,81,1169,1743,1796,2487,
15233,3821,1699,1730,4897,6353,
15239,948,2114,2706,5423,15386,
15251,2902,25999,16778,612,660,
15258,1844,2191,17812,21871,26452,
15261,4862,16372,20332,28601,2800,
15276,261,437,1139,1197,2254,
15356,1664,3677,3884,16189,34022,
15360,15091,5649,9080,15314,22504,
15381,20274,26480,29058,2902,15794,
15386,948,2706,15578,15840,18048,
15394,13759,8505,3683,36064,261,
15397,5937,8005,10210,24388,34553,
15440,11803,12551,22194,23466,27302,
15444,1799,1949,6137,8618,9171,
15516,21196,3318,12856,13237,18358,
15525,32214,25344,26307,28324,34805,
15562,1697,4217,4283,10420,9551,
15604,1759,2513,3824,8151,8669,
15617,15261,16372,5309,14519,15460,
15632,14698,25228,23239,12216,2026,
15644,2557,30667,11507,31455,3983,
15648,1299,1373,2142,3407,4605,
15650,2124,3031,3433,3915,6427,
15660,167,819,1378,2556,3170,
15669,18711,34523,15987,3724,
15682,146,2319,3411,5279,6665,
15684,4569,
15691,1618,2927,4231,10132,13928,
15706,1050,8518,9729,10111,11080,
15711,6295,21483,1288,34095,11446,
15715,9055,24104,5004,7207,10040,
15723,34146,21728,5285,6985,22438,
15729,3847,4823,6675,10001,10235,
15736,14238,10018,30572,
15761,7273,695,766,8232,15163,
15763,4328,14288,17367,28146,13761,
15784,15820,33615,30494,7221,20344,
15799,1253,1738,2124,3031,3433,
15801,2796,3403,3953,5125,6407,
15819,9559,16725,18817,25694,32959,
15830,19012,22965,29104,11044,16838,
15840,948,2706,15578,18048,21173,
15846,1832,6984,8292,8576,13168,
15856,30823,4081,4108,4424,4875,
15863,727,2610,9843,11686,12249,
15877,4623,11382,15163,29781,30690,
15896,3847,4823,6675,10001,10235,
15904,21863,17252,21908,26461,19168,
15906,20824,31762,12953,18762,27590,
15926,11016,18843,19396,31340,30193,
15928,261,437,543,1139,1197,
15941,23794,27496,1629,2610,3027,
15948,21398,8050,33398,5967,4549,
15963,10623,26882,28902,5597,3790,
15964,376,711,2000,4419,5462,
15965,1918,3606,9925,261,437,
15968,7311,22848,27487,4878,35655,
15981,4121,14885,20956,24882,25328,
15987,4752,10451,15431,20708,22807,
15995,22628,
16015,444,5019,6132,13068,13694,
16048,7974,11497,13297,1770,2712,
16072,5004,7207,11863,11940,21928,
16079,27004,12191,22884,12042,6218,
16092,444,5019,6132,13068,13694,
16104,28160,33606,5510,28669,
16119,35149,11282,33969,34954,9236,
16139,26411,1392,25486,25808,17906,
16157,4280,30139,33726,14137,21594,
16174,1879,14909,20016,24825,26853,
16175,1759,2513,3824,5991,8151,
16179,24481,11428,13021,555,12292,
16191,26267,29560,14519,25856,15617,
16214,654,2734,3894,3469,14420,
16219,14703,23824,27603,17527,1684,
16225,24706,27314,6891,31490,1183,
16226,16283,1028,3068,20818,25534,
16229,5690,34695,153,1682,1839,
16235,5004,6805,7207,11863,23316,
16244,4004,9148,20066,23429,29845,
16250,34429,4141,33726,4280,20294,
16258,21822,23147,31975,1411,1879,
16282,4989,22883,27926,21754,14014,
16292,17381,25616,10158,11127,25653,
16294,5971,31365,33924,15963,32152,
16299,2350,26847,31217,24895,22532,
16304,32836,16083,22730,24205,27617,
16317,19810,30388,6832,32570,12469,
16323,6009,7010,9254,1264,6069,
16336,727,1234,1629,2434,2610,
16344,2397,13223,34311,11856,30035,
16354,13526,7506,8820,13895,20902,
16359,12539,17753,7953,18286,19020,
16401,1456,5700,6985,8470,11514,
16422,11414,2309,25250,4305,36,
16452,261,437,1139,1197,2254,
16465,3035,5824,12039,12420,14057,
16466,4142,24448,30012,6372,7069,
16476,15706,8145,19898,21718,6628,
16485,18689,11560,27156,14295,3420,
16500,2927,31378,14159,15199,32065,
16504,23269,24136,25237,26717,12370,
16512,28909,16092,20929,10495,17796,
16533,33457,12716,4623,11382,4682,
16556,29043,1353,4816,1488,4623,
16579,27156,14295,2823,5188,7219,
16582,22549,24406,
16590,2018,6591,8970,10506,27319,
16593,13961,5846,7974,13297,17714,
16600,4825,7468,12596,18696,19491,
16623,2191,35634,18944,15926,35500,
16625,8969,9265,10805,12564,23465,
16651,5252,13795,10103,35449,124,
16654,24519,17879,22799,7108,11234,
16661,9330,13013,27888,2461,31959,
16684,17105,13928,19009,1618,10132,
16695,33647,26259,5675,
16706,28076,214,5250,9711,16952,
16716,16579,7956,35449,2176,23563,
16733,19172,1407,1748,6258,6882,
16742,376,2000,3484,4752,4879,
16749,5869,6820,6821,14346,14382,
16778,8132,12503,15320,15816,16760,
16779,948,2706,5423,15386,15578,
16790,15257,31620,5592,8613,14525,
16806,24545,28968,28914,31378,23678,
16808,25943,28537,4178,12723,8901,
16870,22376,28489,30,22565,3394,
16887,12469,
16903,16485,4749,34572,15117,14498,
16923,14394,21333,24708,25882,27611,
16933,4108,4424,4494,6269,13657,
16947,33637,34802,35120,35765,14405,
16969,4470,13801,33670,15251,17771,
16986,32402,
17013,11313,16538,20999,22766,23451,
17056,25937,27567,15562,19200,10133,
17074,6985,8470,14042,18552,22438,
17075,8005,10210,4016,9401,1603,
17078,1832,4419,8035,8292,10841,
17079,32560,5013,7437,30337,10514,
17086,13061,2951,4342,4597,9365,
17110,30314,124,10112,22066,16651,
17111,10688,20958,31096,
17128,33752,6375,17105,13928,34636,
17141,9477,22055,18761,21935,29029,
17144,8969,9265,9294,10805,12564,
17165,20649,20173,4123,7574,13146,
17241,33847,4831,18878,28333,13249,
17252,2796,3403,5125,6407,7118,
17274,15037,24002,34622,30594,7898,
17285,22509,36123,14017,31582,609,
17301,32214,22862,20517,167,819,
17310,1085,2217,27355,29044,31154,
17321,124,261,437,543,1139,
17326,1832,4419,8035,8162,8292,
17332,11314,13242,17522,18296,22445,
17353,34268,15394,853,18916,19638,
17368,31365,17065,25726,21605,3621,
17371,730,7564,9895,13721,4973,
17377,28037,19429,13648,
17412,10543,36002,34283,22938,25514,
17415,20870,29214,31768,1699,1730,
17421,612,705,1170,2429,2823,
17439,1964,6292,8696,9911,14718,
17489,562,844,8454,14818,17119,
17510,167,819,1378,2556,3103,
17511,1916,4697,4755,5282,6193,
17519,4529,25964,4502,19695,14411,
17527,28786,5291,35591,23444,33923,
17535,844,8454,14818,17119,21292,
17553,3191,9080,15314,26872,30329,
17571,124,261,437,543,1139,
17586,20151,23858,29096,33402,4103,
17590,4605,21810,31157,654,14420,
17592,2026,2113,2508,3490,4561,
17593,1832,4419,8035,8292,10841,
17615,7726,12459,18333,27296,29512,
17624,654,1618,2483,2733,2841,
17634,11010,
17639,21568,23638,13429,21095,34702,
17667,23563,19240,33653,22286,8760,
17704,25685,8512,21238,29035,31460,
17714,22628,16593,
17724,5315,5592,8613,9497,12591,
17726,2775,5801,21177,25433,27883,
17747,15660,853,5083,11766,22990,
17751,665,765,1846,1851,1879,
17771,695,2026,2113,2508,3490,
17796,483,5022,24563,33448,33571,
17800,14447,26596,22793,24605,18076,
17801,9283,14498,19372,4667,21278,
17810,4723,12469,
17814,18304,17879,32920,28925,19535,
17844,5703,22295,2779,5563,6372,
17854,4494,15877,29781,2439,27560,
17879,6369,22793,34044,2371,21612,
17882,4682,21217,25443,12162,5510,
17894,5495,12275,13301,17075,16969,
17905,1699,1730,4897,6353,15958,
17906,16139,
17916,5645,6230,21917,24216,4956,
17937,1918,2015,3606,4434,7713,
17946,18881,2439,19898,24308,24706,
17953,14358,34206,12815,32026,4310,
17963,31332,27269,32571,775,18248,
17969,8623,30411,191,1486,3844,
17979,28076,16706,8855,34793,7039,
18022,30494,7221,8674,15820,17473,
18032,4599,12136,15295,2917,5353,
18033,7031,13043,20375,21267,30408,
18052,660,2739,10562,22070,31184,
18053,34195,15188,23121,23694,13540,
18071,845,4234,5505,6279,7073,
18076,7051,12245,26806,1013,3027,
18077,6066,7522,12335,13250,14224,
18079,20593,33778,27246,10171,7412,
18083,17901,7663,19140,30431,4517,
18098,20185,25878,31023,7073,32905,
18101,13269,
18102,1234,1629,2434,6674,8602,
18107,727,1234,1629,2434,6674,
18116,323,612,705,1170,2250,
18123,26893,34041,32313,36125,6325,
18125,31490,3065,3837,4339,4845,
18129,3614,20937,29047,827,27137,
18136,34341,30449,22625,1738,33923,
18161,167,819,1378,2556,3103,
18173,33849,14515,16004,35657,17370,
18187,1250,1669,8869,10317,16965,
18193,16947,665,1846,1851,2173,
18212,3570,5404,12028,19054,20410,
18235,7607,10835,18689,19909,22867,
18237,15261,16372,22938,27160,6623,
18245,6764,
18248,1,29,152,191,221,
18256,11027,7702,6117,23074,25627,
18257,660,2739,5228,6239,10562,
18266,133,3807,3865,4177,4502,
18270,33459,6805,23316,30162,35904,
18275,33726,221,4208,8674,17473,
18296,17522,26163,11314,22445,22736,
18304,17879,31979,34044,19751,6628,
18335,19633,29475,31834,14099,2339,
18341,1807,4922,6810,13003,13997,
18374,4878,11844,13176,9808,35474,
18377,15342,26623,27424,34660,14932,
18387,31534,1610,29582,27094,8864,
18391,4460,28091,4715,12560,19909,
18398,4108,4424,4494,6269,18966,
18403,26432,21646,35312,15516,7582,
18411,81,1169,1743,2487,2541,
18420,562,844,5592,8454,8613,
18454,7275,34592,
18455,214,5250,9711,11273,11478,
18459,214,5250,9711,11273,11478,
18501,283,1359,1589,2133,4292,
18524,1183,2557,2828,3284,3460,
18529,28333,34404,31411,1832,4419,
18539,4968,28272,4012,29841,7790,
18549,25098,4741,6817,8252,12090,
18572,5563,6372,7069,7731,12764,
18575,17470,23521,24557,25941,26507,
18582,3035,5824,12039,12420,14057,
18596,24356,5931,7582,35312,10440,
18634,23462,24832,16030,34813,5737,
18666,302,429,1947,2783,4871,
18672,21398,3027,5021,6493,12059,
18674,26540,9055,29224,271,562,
18689,22867,10835,7607,19909,14776,
18692,25775,3440,10293,1332,29841,
18696,2734,654,14420,35960,6712,
18705,18187,13061,32560,14496,12324,
18736,474,1057,5869,6820,6821,
18744,27817,
18758,22312,221,5923,25359,25834,
18759,1589,4292,6277,6987,7104,
18761,2940,2951,3755,4342,4597,
18776,15276,23510,12786,7812,9925,
18785,20545,6009,11066,7010,17378,
18788,3847,4823,6675,13032,13365,
18796,1188,9114,8767,30148,18374,
18800,15517,25723,26501,992,1504,
18817,437,1139,5005,5900,6773,
18831,6818,14253,19493,20276,33145,
18847,7702,11027,35087,35165,35367,
18850,40,26374,3847,4362,4823,
18878,1832,4419,8035,8292,10841,
18881,2439,24308,27409,11019,27524,
18884,562,844,8454,14818,17119,
18892,11653,21328,17261,34994,23250,
18901,21665,31310,11137,24143,4012,
18916,22990,33979,5083,11766,19638,
18963,7860,31866,7356,15026,10293,
18984,766,19751,261,437,1139,
18987,7923,10257,35635,7213,5698,
19009,2168,35877,24605,16533,38,
19010,17937,221,5923,25359,25834,
19012,16838,24957,15942,24118,15830,
19023,215,2444,6850,7196,11566,
19033,2635,5483,5370,14316,3348,
19066,5971,167,819,1378,2556,
19084,1763,13014,27560,26582,26239,
19101,16027,1539,1799,1949,6137,
19103,7522,19993,20424,20942,25472,
19127,3265,32648,8505,27002,31983,
19168,665,1846,1851,2173,2534,
19172,11073,853,5083,11766,15660,
19182,2136,280,1511,4537,5963,
19185,14420,6891,17590,20546,6712,
19194,13462,21722,2716,32923,22066,
19200,10018,
19240,22905,23563,34449,15877,17667,
19243,6376,8234,14218,19697,23086,
19250,7313,21261,25943,28537,444,
19252,34731,5563,6372,7069,7731,
19259,1299,1373,3407,4699,6981,
19260,1603,2121,3394,5504,8928,
19261,1013,3027,5021,6493,8944,
19262,21224,34854,588,1618,2945,
19271,26685,13868,12162,11220,17882,
19300,1,29,152,549,1046,
19351,35494,28839,14365,30925,34519,
19372,4502,14420,32112,6712,19829,
19429,5309,15460,28358,30896,2333,
19439,1013,2371,3027,5021,6493,
19446,14159,21320,26133,32065,20345,
19467,29,1998,2330,4630,4640,
19475,612,705,1170,2429,2823,
19478,16920,23799,23828,28950,32794,
19493,6818,14253,20276,33145,35386,
19520,23423,
19535,35210,9706,14202,21465,30575,
19581,665,1846,1851,2173,4220,
19588,948,2114,2706,5423,12441,
19611,8145,1365,19898,9055,3833,
19621,40,3847,4362,4823,6642,
19653,10729,24511,9840,11934,10918,
19657,11288,12485,29046,33876,30220,
19659,23465,3068,25534,17144,12564,
19668,1,29,152,1153,1222,
19675,4095,1160,1183,2557,2828,
19682,19898,8145,22037,10858,11443,
19695,133,3807,3865,4177,4502,
19751,1618,1888,2680,2927,4007,
19762,26736,31936,32523,20770,23675,
19778,555,2280,3197,3367,5882,
19811,5392,8652,14739,16273,17508,
19814,10484,18333,22041,1748,4081,
19829,711,14628,654,1313,2483,
19844,27156,14295,14549,2823,17421,
19862,4289,26286,20901,5528,30907,
19870,29676,6414,25735,22324,24041,
19876,1057,5869,6820,6821,9804,
19885,1617,17110,11047,25415,29144,
19892,20536,32741,6981,7783,8512,
19909,7607,10835,18689,22867,7179,
19919,283,11507,948,2706,15578,
19927,1445,1576,3599,5702,7460,
19928,20175,25924,19478,7890,12833,
19931,15548,16320,18405,22723,26569,
19943,133,3807,3865,4177,4502,
19949,7661,21289,25924,10186,1,
19950,11362,11751,14214,25224,32548,
19967,28831,15676,33423,5651,3894,
19988,376,2000,4752,5462,5958,
20040,2493,3653,4663,7495,10807,
20047,4825,7468,10158,11127,17381,
20050,8229,19418,211,334,926,
20062,11019,35449,2439,3683,18881,
20081,17831,21608,27710,32581,1899,
20084,664,23330,28968,20493,26596,
20086,32570,
20094,167,819,1378,2346,2556,
20098,10554,21739,22286,191,6265,
20106,14630,11461,13995,2439,124,
20145,35288,7213,20227,109,153,
20151,6561,27117,30588,10337,16920,
20166,727,1234,1629,2176,2434,
20169,124,261,437,543,1139,
20185,25878,31023,2775,32905,5801,
20195,11603,29828,280,2447,4537,
20208,15910,18573,7728,8134,10006,
20215,15037,24002,34622,17274,30594,
20221,280,4537,5963,7509,14469,
20227,3538,3735,8189,11643,14457,
20254,261,437,543,1139,1197,
20277,1956,2668,4284,10836,25995,
20281,25101,22241,29035,3349,21606,
20294,13829,28387,35853,20973,775,
20299,284,458,466,504,574,
20313,11009,
20344,28395,7457,12904,17169,11438,
20345,133,3807,3865,4177,4502,
20346,28626,21862,15261,16372,2917,
20355,511,31331,9982,17486,32759,
20356,1832,4419,8292,10841,11621,
20389,25862,3073,3291,4180,7272,
20400,854,4308,10862,14397,16811,
20424,7522,19993,20942,19103,29148,
20428,1832,4419,8035,8162,8292,
20430,27957,2500,5178,5302,9146,
20433,2959,14538,22033,27112,5486,
20446,1947,29224,35574,7076,1895,
20464,32133,19846,12321,7117,12205,
20469,2610,1299,1373,3407,4699,
20473,4939,11031,13564,27702,31160,
20493,73,190,1105,5460,7002,
20507,29064,2603,261,1139,4342,
20515,8512,25685,31438,7686,20536,
20517,12501,22862,33878,15715,17301,
20531,2628,3788,6142,35927,740,
20533,23952,2642,4048,7620,12480,
20536,427,1299,1373,2142,2219,
20543,2113,2508,3490,19562,25392,
